Date,4503.T,4523.T,4578.T,4661.T,6758.T,6762.T,6954.T,7203.T,7974.T,8035.T,8053.T,8306.T,8308.T,8316.T,9432.T,9984.T
2023-01-04,1747.70849609375,7659.650390625,3981.483642578125,3717.235107421875,2014.1004638671875,831.5264282226562,3803.65185546875,1669.9803466796875,5182.69140625,12406.2138671875,1962.603515625,853.9429321289062,699.866455078125,1697.997314453125,139.22657775878906,5554.14990234375
2023-01-05,1731.86962890625,7603.47412109375,3953.51953125,3733.1123046875,2057.69140625,832.5151977539062,3795.9892578125,1677.8704833984375,5223.30615234375,12903.6240234375,1940.8720703125,840.8507080078125,676.637939453125,1667.3543701171875,139.26361083984375,5657.55126953125
2023-01-06,1741.3729248046875,7627.8173828125,3956.41259765625,3750.973876953125,2107.2265625,849.3236694335938,3792.15771484375,1694.1156005859375,5178.91357421875,13297.6787109375,1942.230224609375,831.9996948242188,675.6034545898438,1672.093017578125,138.44943237304688,5727.47021484375
2023-01-10,1721.008544921875,7996.708984375,3897.591552734375,3792.6513671875,2125.05908203125,856.2448120117188,3814.1884765625,1695.97216796875,5166.63427734375,13707.8818359375,1944.4940185546875,823.609619140625,665.7289428710938,1669.5657958984375,136.78402709960938,5862.38525390625
2023-01-11,1732.774658203125,7798.21923828125,3940.984130859375,3787.68994140625,2199.362060546875,864.1547241210938,3989.476318359375,1705.7191162109375,5239.3642578125,13885.52734375,1968.4888916015625,837.1627807617188,675.1331787109375,1688.5201416015625,137.93130493164062,5878.1416015625
2023-01-12,1739.1102294921875,7595.04736328125,3940.019775390625,3752.95849609375,2208.2783203125,873.0533447265625,4067.062744140625,1724.28466796875,5144.90966796875,14134.2333984375,1990.22021484375,879.205322265625,690.6503295898438,1762.7581787109375,138.56044006347656,5932.3046875
2023-01-13,1707.8848876953125,7586.62109375,3912.055908203125,3759.90478515625,2172.613037109375,859.2110595703125,4025.874755859375,1685.296875,5097.6826171875,14563.8154296875,1987.5035400390625,900.8720092773438,707.8601684570312,1806.985107421875,138.41241455078125,5833.826171875
2023-01-16,1722.8187255859375,7742.97900390625,3903.377197265625,3774.789794921875,2150.817626953125,838.4475708007812,3986.60302734375,1687.1534423828125,5112.794921875,14218.2109375,1975.732666015625,874.9642333984375,673.72265625,1756.755859375,137.85728454589844,5757.013671875
2023-01-17,1713.76806640625,7633.4345703125,3932.3056640625,3780.743408203125,2203.32470703125,860.1997680664062,4071.85205078125,1729.390380859375,5185.52490234375,14502.447265625,1989.76708984375,876.4393920898438,661.4970703125,1743.48779296875,138.5234375,5864.35498046875
2023-01-18,1773.9559326171875,7812.263671875,4024.875732421875,3841.275390625,2248.8974609375,889.86181640625,4180.08984375,1772.5552978515625,5296.98095703125,14751.1513671875,2039.568115234375,869.5244750976562,660.556640625,1739.6968994140625,139.18959045410156,6006.16259765625
2023-01-19,1755.8541259765625,7645.60693359375,3982.447998046875,3906.7685546875,2254.841552734375,864.1547241210938,4117.8291015625,1730.78271484375,5228.029296875,14382.9384765625,2012.4041748046875,853.758544921875,657.0770263671875,1708.7381591796875,138.89352416992188,5785.57275390625
2023-01-20,1772.5980224609375,7859.07666015625,4009.447509765625,3980.200439453125,2264.748779296875,876.01953125,4130.28076171875,1747.9559326171875,5204.41552734375,14357.099609375,2044.54833984375,864.4535522460938,667.1395874023438,1727.0606689453125,140.66993713378906,5792.46630859375
2023-01-23,1767.1678466796875,7749.533203125,4016.197265625,4052.6396484375,2268.71142578125,893.8167724609375,4205.9521484375,1753.5255126953125,5228.029296875,14718.853515625,2064.9208984375,863.7160034179688,674.0987548828125,1743.48779296875,141.74317932128906,5892.9130859375
2023-01-24,1781.1962890625,7685.8662109375,4069.23193359375,4167.7490234375,2312.30224609375,902.7153930664062,4273.96044921875,1774.4119873046875,5247.8642578125,15019.2373046875,2114.269287109375,885.3826293945312,688.1111450195312,1784.8717041015625,144.1487579345703,6092.8232421875
2023-01-25,1789.794677734375,7786.04736328125,4075.01806640625,4190.57177734375,2311.311767578125,911.614013671875,4266.29736328125,1768.378173828125,5264.8662109375,14980.478515625,2108.836181640625,887.134521484375,686.4183959960938,1788.030517578125,144.2967987060547,6088.88427734375
2023-01-26,1787.531982421875,7753.27783203125,4055.732421875,4216.37255859375,2281.59033203125,917.5464477539062,4266.29736328125,1757.2386474609375,5322.4833984375,14709.1630859375,2110.6474609375,877.730224609375,689.1456298828125,1783.60791015625,144.5928497314453,6103.65576171875
2023-01-27,1754.49658203125,7629.689453125,4032.589599609375,4175.6875,2304.37646484375,906.6703491210938,4284.49609375,1764.200927734375,5317.7607421875,14689.7841796875,2136.90625,901.7017822265625,701.1830444335938,1832.2576904296875,143.51962280273438,6096.76220703125
2023-01-30,1731.86962890625,7592.23876953125,4021.018798828125,4139.96435546875,2298.4326171875,911.614013671875,4437.75390625,1765.59326171875,5287.53564453125,14789.912109375,2109.741943359375,903.5457153320312,697.9856567382812,1832.2576904296875,143.8896942138672,6070.173828125
2023-01-31,1730.9644775390625,7501.42041015625,4009.447509765625,4282.85888671875,2294.4697265625,910.6253051757812,4387.9453125,1760.4879150390625,5313.0380859375,14589.6552734375,2103.403564453125,878.3755493164062,675.4153442382812,1785.5032958984375,144.03770446777344,6050.47802734375
2023-02-01,1721.4613037109375,7507.974609375,4004.625732421875,4278.88916015625,2272.67431640625,924.4675903320312,4367.830078125,1766.5216064453125,5270.53369140625,14899.73046875,2107.930908203125,874.503173828125,667.7039184570312,1794.032958984375,143.81568908691406,6158.8037109375
2023-02-02,1719.65087890625,7429.3271484375,3967.983642578125,4241.1806640625,2276.636962890625,926.445068359375,4388.90283203125,1745.63525390625,5272.4228515625,15335.7734375,2045.0010986328125,862.6095581054688,658.8638305664062,1767.8126220703125,142.26132202148438,6221.82958984375
2023-02-03,1710.1478271484375,7367.533203125,3940.984130859375,4293.77294921875,2417.31689453125,949.1859741210938,4405.18603515625,1755.846435546875,5310.2041015625,15342.232421875,2053.602783203125,856.0634765625,663.75390625,1776.657958984375,141.74317932128906,6231.67724609375
2023-02-06,1721.008544921875,7144.70068359375,3972.804931640625,4283.85107421875,2380.660888671875,944.2423095703125,4427.216796875,1776.2684326171875,5309.26025390625,15041.8466796875,2081.219482421875,838.0848388671875,651.3403930664062,1743.171875,142.4463653564453,6235.61572265625
